product_category,fragility_score,sustainability_priority,durability_requirement,max_packaging_cost,material_cost,innovation_level,recommended
,,,,,1.0603337113031852,4,0
,,,,,0.605510564963926,3,1
,,,,,0.454662343833925,3,1
,,,,,0.5840490324572205,3,1
,,,,,0.120023380981132,3,1
,,,,,0.338087243676015,3,1
synthetic_product,0.5,0.5,0.5,100.0,0.8638345342437181,1,0
synthetic_product,0.5,0.5,0.5,100.0,0.4416715594409182,2,0
,,,,,0.5586603578656195,3,0
,,,,,0.5139247321146642,3,0
,,,,,0.5845356549238577,4,1
,,,,,0.7297453674193707,4,1
,,,,,0.5898696512670888,4,1
,,,,,0.4740252712519801,4,1
,,,,,0.5314638899502114,4,0
,,,,,0.7413384136715016,4,1
,,,,,0.4350881813115701,3,1
,,,,,0.7269037339897797,4,1
,,,,,0.3921347621227865,3,1
,,,,,0.2826734841891861,4,1
,,,,,0.9422574949858294,3,0
,,,,,0.9950076732811758,4,1
synthetic_product,0.5,0.5,0.5,100.0,0.37506611066810075,1,1
,,,,,0.8267358551112907,3,0
,,,,,0.945764981250819,3,0
synthetic_product,0.5,0.5,0.5,100.0,0.6419729273821612,2,1
,,,,,0.6615185493008203,3,0
,,,,,0.8713207484302531,3,1
,,,,,0.9140042819062976,3,0
,,,,,0.6657162054595327,3,0
,,,,,0.5374692667148713,3,1
,,,,,0.48598629867952,4,1
,,,,,0.8890367175697956,3,0
,,,,,0.8206869867913942,4,0
,,,,,0.2956451935171067,3,0
synthetic_product,0.5,0.5,0.5,100.0,0.30263209776702105,3,0
,,,,,0.7974743905282016,4,1
,,,,,0.4212855117614466,3,0
,,,,,0.9951587245917436,4,0
,,,,,0.7719792476538702,3,0
synthetic_product,0.5,0.5,0.5,100.0,0.5166536518896631,1,1
,,,,,0.8321289758433535,3,1
synthetic_product,0.5,0.5,0.5,100.0,0.36776771422666704,1,0
,,,,,1.0782907436889402,3,1
,,,,,0.3863571749042042,3,0
,,,,,0.4694301811126452,3,1
,,,,,0.6931487300076313,4,0
synthetic_product,0.5,0.5,0.5,100.0,0.5713951717934581,2,1
,,,,,1.0929542355989867,4,0
synthetic_product,0.5,0.5,0.5,100.0,0.47191172347889004,1,0
synthetic_product,0.5,0.5,0.5,100.0,0.5525223675485822,2,1
,,,,,0.9281023490535464,3,1
,,,,,0.6598852571383678,4,0
synthetic_product,0.5,0.5,0.5,100.0,0.8145877572527613,3,0
,,,,,0.1988063952968076,3,1
,,,,,0.7074310435767456,3,0
synthetic_product,0.5,0.5,0.5,100.0,0.5548761908371084,3,1
synthetic_product,0.5,0.5,0.5,100.0,0.36022260658145244,2,1
synthetic_product,0.5,0.5,0.5,100.0,0.3805101575210382,1,1
,,,,,0.8906385659560215,4,1
,,,,,0.3917174675386797,3,0
,,,,,0.2116491577748888,3,1
,,,,,0.9480588978956626,3,0
,,,,,0.5923125564364063,3,1
,,,,,0.501081483975364,4,1
,,,,,1.1979553040638815,4,0
,,,,,0.860079371572591,3,1
,,,,,0.6672871221441654,3,0
,,,,,0.3473153041921166,4,1
,,,,,0.4768696550910792,3,0
,,,,,0.5173333415273037,3,0
,,,,,0.5919748063844685,3,1
,,,,,0.835069940950374,3,1
,,,,,0.2170857457637963,3,1
,,,,,0.5607507234111033,3,1
,,,,,0.7968474663958269,3,0
,,,,,0.7421814896862817,4,0
,,,,,0.7371456993543041,4,1
synthetic_product,0.5,0.5,0.5,100.0,0.7917662304636476,2,0
synthetic_product,0.5,0.5,0.5,100.0,0.5167285924389758,3,1
,,,,,0.9398437951538804,3,0
,,,,,0.7054853898526356,3,0
synthetic_product,0.5,0.5,0.5,100.0,0.8771957652026243,1,1
,,,,,0.8934465428043598,3,0
synthetic_product,0.5,0.5,0.5,100.0,0.7421029247156794,3,1
,,,,,0.7708915429216887,3,1
,,,,,0.6579061294304817,3,1
,,,,,0.5327303865862804,3,1
,,,,,0.4204438878289093,3,0
synthetic_product,0.5,0.5,0.5,100.0,0.4074400646831704,2,1
synthetic_product,0.5,0.5,0.5,100.0,0.6329980023188216,3,1
,,,,,0.7578281902569826,3,0
synthetic_product,0.5,0.5,0.5,100.0,0.6108184498624695,2,0
,,,,,0.9696021806969958,4,0
,,,,,0.5579020411327009,3,1
,,,,,0.7424722442975303,3,0
,,,,,0.4134161004851827,4,1
synthetic_product,0.5,0.5,0.5,100.0,1.0520728589308652,3,0
synthetic_product,0.5,0.5,0.5,100.0,0.6215062893445175,1,0
synthetic_product,0.5,0.5,0.5,100.0,0.6219487936376853,1,1
synthetic_product,0.5,0.5,0.5,100.0,0.11954009277794989,1,1
synthetic_product,0.5,0.5,0.5,100.0,0.5103979709009158,2,0
,,,,,0.5812644968263204,3,0
synthetic_product,0.5,0.5,0.5,100.0,0.2838637007057321,1,1
,,,,,0.7116459637925776,3,0
,,,,,0.5404276643430325,3,0
,,,,,0.5115351048556849,3,1
,,,,,0.4517576086493196,3,1
synthetic_product,0.5,0.5,0.5,100.0,0.658650018967437,3,1
,,,,,0.5566059114650931,4,0
synthetic_product,0.5,0.5,0.5,100.0,0.4037385465509167,1,1
,,,,,0.4947433041744679,3,1
synthetic_product,0.5,0.5,0.5,100.0,0.5107961272272799,3,1
,,,,,0.7079925969136366,3,1
synthetic_product,0.5,0.5,0.5,100.0,1.106829782021533,2,1
synthetic_product,0.5,0.5,0.5,100.0,0.7832274003775581,2,0
synthetic_product,0.5,0.5,0.5,100.0,0.31060173551952813,1,1
synthetic_product,0.5,0.5,0.5,100.0,0.607417657531021,1,1
,,,,,0.7477793211181799,3,1
,,,,,0.5924549164498998,3,0
,,,,,0.8089206244913646,4,0
,,,,,0.8200687745910196,4,1
synthetic_product,0.5,0.5,0.5,100.0,0.8651005102836912,3,1
synthetic_product,0.5,0.5,0.5,100.0,0.3708698550041307,3,1
,,,,,0.2769044555023106,3,1
,,,,,0.5991864518064707,4,0
synthetic_product,0.5,0.5,0.5,100.0,1.1343471325483745,1,0
,,,,,0.4694450243291434,4,1
synthetic_product,0.5,0.5,0.5,100.0,0.5824788360212653,2,0
synthetic_product,0.5,0.5,0.5,100.0,0.48973922639245254,1,1
,,,,,0.7632336588325214,3,0
,,,,,0.3936896071387007,4,0
,,,,,0.7541347689071196,3,1
,,,,,0.6715039369071503,3,0
,,,,,0.7012907316709067,4,1
,,,,,0.5162466870712434,4,1
,,,,,0.5367134020713463,4,0
,,,,,0.727606847836685,3,0
,,,,,0.2489272265773716,4,1
,,,,,0.7504905556725132,4,1
,,,,,0.3278168238806427,3,1
,,,,,0.3592738067804661,4,1
,,,,,0.3826246042472604,3,1
,,,,,0.7520416744427435,3,0
,,,,,0.9452446902054512,3,1
,,,,,0.5181262164933484,3,0
,,,,,0.4224017292336741,3,1
,,,,,0.4085077753422776,3,1
,,,,,0.52500575499652,4,1
,,,,,0.5191433894233917,3,1
,,,,,0.6929567623951116,4,1
,,,,,0.8238739894760904,4,0
,,,,,0.7907900673021344,3,1
,,,,,0.6493054203881635,3,0
synthetic_product,0.5,0.5,0.5,100.0,0.8841603013611101,2,1
,,,,,0.8712590626517939,4,0
synthetic_product,0.5,0.5,0.5,100.0,0.8176083012054893,1,1
synthetic_product,0.5,0.5,0.5,100.0,0.7793888832504651,3,0
,,,,,0.8941497213905089,3,0
,,,,,0.5816845925185201,4,1
synthetic_product,0.5,0.5,0.5,100.0,1.0339129530235942,2,0
synthetic_product,0.5,0.5,0.5,100.0,0.7901561223768481,2,0
synthetic_product,0.5,0.5,0.5,100.0,0.7173198613691901,1,0
,,,,,1.1023370523849612,3,0
,,,,,0.5610340745312403,4,1
,,,,,0.467146979901145,3,0
synthetic_product,0.5,0.5,0.5,100.0,0.4877037763024651,1,1
,,,,,0.3766580153325891,3,1
synthetic_product,0.5,0.5,0.5,100.0,0.6856599372998661,1,1
synthetic_product,0.5,0.5,0.5,100.0,0.43593782797841896,2,1
,,,,,0.5163036171652285,3,1
,,,,,0.9972115576350148,3,0
,,,,,1.095239035844196,3,0
,,,,,0.7254759619354569,3,0
,,,,,0.8533813589246594,3,0
,,,,,0.5371688058678792,3,0
synthetic_product,0.5,0.5,0.5,100.0,0.943562587268963,2,0
,,,,,0.5130713150146634,3,1
synthetic_product,0.5,0.5,0.5,100.0,0.4049860700657516,2,1
,,,,,0.4848419576115086,4,0
,,,,,1.1415320767224344,4,1
synthetic_product,0.5,0.5,0.5,100.0,0.8581823990867745,3,0
synthetic_product,0.5,0.5,0.5,100.0,0.34299338673916524,2,1
synthetic_product,0.5,0.5,0.5,100.0,0.5343795102414942,2,1
,,,,,0.7944722312396649,3,0
,,,,,0.8523303568231225,3,1
synthetic_product,0.5,0.5,0.5,100.0,0.5960853971577131,1,0
,,,,,0.8189768176591149,3,1
,,,,,0.7864938964277569,3,1
synthetic_product,0.5,0.5,0.5,100.0,1.27121964106201,3,0
,,,,,0.8613378493180347,4,0
synthetic_product,0.5,0.5,0.5,100.0,0.6098990688647336,2,0
synthetic_product,0.5,0.5,0.5,100.0,0.9811053717871304,3,0
,,,,,0.917020023813486,3,0
,,,,,0.738738697652773,3,0
synthetic_product,0.5,0.5,0.5,100.0,0.9240498899054393,3,0
,,,,,0.4484905274797514,3,1
,,,,,0.6251903484128156,4,0
,,,,,0.7461718157968155,3,0
,,,,,0.5959293883851998,3,0
,,,,,1.0762029564490567,4,1
,,,,,0.7273765976398183,3,1
,,,,,0.6894636746769208,3,1
,,,,,0.5350445262080561,3,0
,,,,,0.6687544256213116,4,1
,,,,,0.8945020511492365,4,0
,,,,,0.7233807264143611,3,1
,,,,,0.905891894853952,3,0
,,,,,0.9798859837180052,4,1
,,,,,0.8311144306176577,3,1
,,,,,0.3646380642804587,4,0
,,,,,0.8912044424739515,4,1
,,,,,0.948410980391771,3,1
,,,,,0.5695283439880525,3,1
,,,,,0.4326559136034387,3,1
,,,,,0.9786110532873618,3,0
,,,,,0.4871954834872385,3,0
,,,,,0.8646941611110446,3,1
,,,,,0.8825819689206931,3,1
,,,,,0.3925951729085348,3,1
,,,,,0.3933112853758935,3,1
,,,,,0.7400922516265144,4,0
,,,,,0.7890152159828303,3,1
,,,,,0.2287703254656459,3,1
,,,,,0.5545505423131977,3,1
,,,,,0.8046504281591356,3,0
,,,,,0.7971346807746478,3,1
,,,,,1.133015691774097,3,1
,,,,,1.1183911236290027,4,0
,,,,,0.5483939669165951,3,1
,,,,,1.008410676885255,3,1
,,,,,0.8482961604082405,3,1
,,,,,0.8459486539992551,4,0
,,,,,0.956373529204867,3,1
,,,,,0.5219715984118983,3,1
,,,,,0.197884807964272,3,1
synthetic_product,0.5,0.5,0.5,100.0,0.7422096609806877,1,0
synthetic_product,0.5,0.5,0.5,100.0,0.6246012618357725,1,0
,,,,,0.773703618500032,3,0
,,,,,0.8599428180050718,3,0
,,,,,0.6080375886300164,3,1
,,,,,0.6504629936296374,3,0
synthetic_product,0.5,0.5,0.5,100.0,0.7548533514053933,1,1
,,,,,0.9352618410845692,3,1
,,,,,0.2914865090626452,3,1
,,,,,0.9573271852973716,4,0
,,,,,0.3151097147735909,3,0
,,,,,0.7079003056107801,3,1
,,,,,0.3860195334399915,4,1
synthetic_product,0.5,0.5,0.5,100.0,0.7113864566490601,3,1
synthetic_product,0.5,0.5,0.5,100.0,0.6105311504186248,1,1
,,,,,0.9105361745108173,4,1
,,,,,0.4441498070964981,3,1
synthetic_product,0.5,0.5,0.5,100.0,0.26506958311606155,1,1
,,,,,1.076728560642223,3,1
,,,,,0.9618371164138012,3,1
,,,,,0.5133940727367057,3,1
,,,,,0.816473582683912,4,1
,,,,,0.9516601348341645,3,0
synthetic_product,0.5,0.5,0.5,100.0,0.38449315675839285,2,0
,,,,,0.2458377035107286,3,1
,,,,,0.5509558298364331,3,1
,,,,,0.968038787773676,4,1
,,,,,0.344658727386685,3,1
,,,,,0.5562521434909443,3,1
,,,,,0.2153743150452952,3,1
,,,,,1.0110911370697515,3,0
synthetic_product,0.5,0.5,0.5,100.0,0.3977100381134536,1,1
,,,,,1.0965711914002871,3,1
,,,,,1.0173862635429205,3,0
,,,,,0.8587519640716622,3,0
synthetic_product,0.5,0.5,0.5,100.0,0.5360112295087158,1,1
,,,,,0.5529021732872735,3,1
,,,,,1.0534131899346404,3,1
,,,,,0.9993329762336975,3,0
synthetic_product,0.5,0.5,0.5,100.0,0.9869647814246836,2,1
synthetic_product,0.5,0.5,0.5,100.0,0.7905793762561046,1,1
,,,,,0.9506989984502148,4,1
,,,,,0.962396152418362,3,1
,,,,,0.5674179896998717,4,1
synthetic_product,0.5,0.5,0.5,100.0,0.6756684105264572,2,1
synthetic_product,0.5,0.5,0.5,100.0,0.9141789761389116,1,1
,,,,,1.1167351115564406,3,1
synthetic_product,0.5,0.5,0.5,100.0,0.4919866751362694,1,1
,,,,,0.7775515489521336,3,1
synthetic_product,0.5,0.5,0.5,100.0,1.0748255767364627,1,1
,,,,,0.8805638426468505,3,0
,,,,,0.190897821958324,3,1
,,,,,0.7530421703307727,4,0
,,,,,0.9127401394834757,3,0
,,,,,0.7029272063710512,3,0
,,,,,0.9241653925356712,4,0
,,,,,0.9242651900641904,3,1
synthetic_product,0.5,0.5,0.5,100.0,0.2779922887460601,2,1
,,,,,0.7306413789134578,3,1
,,,,,0.687963465600977,3,1
,,,,,0.4519668265790049,3,0
,,,,,0.3939143637770628,3,0
,,,,,0.9683898655219716,4,0
,,,,,0.5739532919285399,4,1
,,,,,0.5657884953232865,3,1
,,,,,0.6354429357331118,4,1
,,,,,0.8437523455924871,3,1
,,,,,0.721379371520058,3,0
,,,,,0.3980221091614158,3,1
,,,,,1.203393165794472,4,0
,,,,,0.6446160343662,3,0
,,,,,0.9993728490356434,4,0
,,,,,0.5660638786458351,4,0
,,,,,0.888832459628475,3,0
,,,,,0.9527537351095378,3,1
,,,,,0.6757415206353081,3,0
,,,,,0.9005046065432206,3,1
,,,,,0.236356771950245,3,1
synthetic_product,0.5,0.5,0.5,100.0,0.349933813499988,1,1
synthetic_product,0.5,0.5,0.5,100.0,0.2218718560724023,1,1
,,,,,0.7101112521188309,3,1
synthetic_product,0.5,0.5,0.5,100.0,0.6639037627354119,2,1
,,,,,0.473211566598366,3,0
,,,,,0.8609846017974766,3,0
,,,,,0.7984344935846055,4,1
,,,,,0.5799487601280231,4,0
,,,,,0.3895380144722361,3,1
,,,,,1.1649727170014004,4,0
,,,,,0.3670752065785551,3,1
,,,,,0.7020738961578261,3,0
synthetic_product,0.5,0.5,0.5,100.0,0.7505350378565365,1,0
synthetic_product,0.5,0.5,0.5,100.0,1.0255802480709106,2,0
,,,,,0.4137228493920561,3,1
synthetic_product,0.5,0.5,0.5,100.0,0.5510312723810245,2,0
synthetic_product,0.5,0.5,0.5,100.0,0.1936448778725373,2,1
,,,,,0.6520086701049603,3,1
,,,,,0.7421898315587394,3,1
,,,,,0.8415362867367726,3,1
,,,,,1.002055988209304,4,0
,,,,,0.9044789027348576,4,1
,,,,,0.1506515677347946,3,1
,,,,,0.6780656752330204,3,1
,,,,,0.8667115035536375,3,1
synthetic_product,0.5,0.5,0.5,100.0,0.7674608174285619,1,1
,,,,,0.4737087322532921,3,1
synthetic_product,0.5,0.5,0.5,100.0,0.7055548985670094,2,1
,,,,,0.893051207186779,4,0
,,,,,0.2071088171311379,3,1
synthetic_product,0.5,0.5,0.5,100.0,0.14894322197909307,1,1
,,,,,0.2100772245431688,3,1
,,,,,0.8795642780650034,3,0
,,,,,0.6541109173777897,3,0
,,,,,0.6085329254030658,3,1
,,,,,0.6040105394918589,3,1
,,,,,0.2836393533678136,3,1
,,,,,0.4697122295448968,3,1
,,,,,0.9216110643445796,3,1
,,,,,0.8008671790994992,3,1
synthetic_product,0.5,0.5,0.5,100.0,0.391945360309645,3,1
,,,,,0.67477346404905,3,0
,,,,,0.7555741359611103,3,0
,,,,,0.7672020002974643,3,0
synthetic_product,0.5,0.5,0.5,100.0,0.915004000123439,2,1
,,,,,0.7670977400384692,3,1
,,,,,0.3853386631147421,3,1
synthetic_product,0.5,0.5,0.5,100.0,0.8190930499797657,1,1
,,,,,0.5025293622805321,3,1
,,,,,0.7847781354775004,4,1
,,,,,0.714026991896801,4,1
,,,,,1.0451549030212532,4,0
,,,,,0.7532284037404835,4,1
,,,,,0.3357116729092028,3,1
,,,,,0.523158404248788,3,1
,,,,,0.8197307992685609,3,1
,,,,,1.0839005465133669,3,0
,,,,,0.6626781147704596,4,1
,,,,,0.9428440798689276,3,0
,,,,,0.5400873658941048,4,1
,,,,,0.7808951557345761,3,0
,,,,,0.7940039119211624,4,1
,,,,,1.2600563399633409,4,0
,,,,,0.3901770828309005,4,1
,,,,,0.7906107067224803,3,0
,,,,,0.7585289592029812,3,0
,,,,,1.1202976550926769,4,0
,,,,,0.8705428087580681,3,0
,,,,,0.7258106411859437,3,1
,,,,,1.0266452192928142,3,0
,,,,,0.8154726801517329,3,1
,,,,,1.27644424358149,4,0
,,,,,0.4478246194303799,3,0
,,,,,0.6574199038160836,3,1
,,,,,0.1947401497264702,3,1
,,,,,1.0052324033768396,4,1
,,,,,0.9550427422066636,4,0
,,,,,0.6787283532167411,4,1
,,,,,1.016286703413133,3,1
,,,,,0.4963861352472224,4,1
,,,,,0.4402476047066116,4,1
,,,,,1.0588706149664069,4,0
synthetic_product,0.5,0.5,0.5,100.0,0.5362773259429537,2,1
,,,,,0.8762946007392493,3,0
,,,,,1.0166813036264046,4,0
synthetic_product,0.5,0.5,0.5,100.0,0.623835562311847,2,1
,,,,,0.4967701141676006,3,0
,,,,,0.613022904008926,4,1
synthetic_product,0.5,0.5,0.5,100.0,0.7113827269358817,2,0
synthetic_product,0.5,0.5,0.5,100.0,1.0205332180186042,3,0
,,,,,1.0582836435756635,3,0
synthetic_product,0.5,0.5,0.5,100.0,0.4695728727126803,1,0
,,,,,0.7096890448300611,3,0
,,,,,0.6006666664983571,3,1
,,,,,0.7420424692887209,4,1
,,,,,0.2731173813361516,3,1
synthetic_product,0.5,0.5,0.5,100.0,0.9186384340494186,2,1
,,,,,1.2180455188658508,4,1
,,,,,0.71715380748606,3,1
,,,,,1.0083112550777422,4,1
,,,,,0.557369040728812,3,1
,,,,,0.453120413764616,3,1
synthetic_product,0.5,0.5,0.5,100.0,0.5679495104456737,2,1
,,,,,0.7678966088251374,3,1
synthetic_product,0.5,0.5,0.5,100.0,0.6545258567297041,2,0
synthetic_product,0.5,0.5,0.5,100.0,0.7321386894609286,2,0
synthetic_product,0.5,0.5,0.5,100.0,0.8678141006096788,2,0
,,,,,0.5780067750209094,3,1
synthetic_product,0.5,0.5,0.5,100.0,0.48492647684318213,1,0
,,,,,1.0739515717183634,4,0
,,,,,0.9048930619168212,3,0
synthetic_product,0.5,0.5,0.5,100.0,0.3169942025248894,2,1
synthetic_product,0.5,0.5,0.5,100.0,0.4376247358988279,3,0
,,,,,0.6713263256650087,4,1
,,,,,0.4815800100378158,4,0
,,,,,0.7794948088032171,4,0
,,,,,0.7766009186166734,4,0
,,,,,0.6754599995323759,3,1
synthetic_product,0.5,0.5,0.5,100.0,0.7422477274912374,2,0
,,,,,0.681012303370827,3,0
,,,,,0.8236126686504605,3,0
,,,,,0.9453940940082892,3,0
synthetic_product,0.5,0.5,0.5,100.0,0.2564384904759287,1,1
,,,,,0.4689433970499692,4,1
,,,,,0.3409443511185135,3,1
,,,,,0.423006235317095,4,0
,,,,,0.2523447989110103,3,1
,,,,,0.9983334736085822,3,0
,,,,,0.8661332403080165,3,0
,,,,,0.3983284803582608,4,0
,,,,,0.4729709310966055,4,0
,,,,,0.7674600994980145,4,0
,,,,,0.9555815810602756,3,0
,,,,,0.3480864945473187,3,0
,,,,,0.965393536215382,3,0
,,,,,0.7618552607552754,3,1
,,,,,0.9900347355682472,4,1
,,,,,1.0398272945335052,4,1
,,,,,0.5919933665903989,3,0
,,,,,0.9526645386786212,3,1
,,,,,0.8076257494788627,4,0
,,,,,0.9129364340004148,3,0
,,,,,0.9371906732187634,3,0
,,,,,0.6314771659711811,4,0
,,,,,0.7230558803826486,3,1
,,,,,0.9363024830136468,4,0
,,,,,0.969199723857498,4,0
,,,,,0.9466864522043652,3,1
,,,,,0.4944366242413415,4,0
,,,,,0.5520797670296065,3,0
,,,,,0.6190904490524742,3,0
,,,,,0.4903050452140635,3,1
,,,,,0.5278192243432637,3,1
,,,,,0.907201077715074,4,1
,,,,,0.4056721381822657,4,1
,,,,,0.7557652523413826,3,0
,,,,,0.8959008701488894,4,0
,,,,,0.6844876607889948,4,1
,,,,,0.5467177381863849,3,1
,,,,,0.8565793158019402,4,1
,,,,,0.7791983847457125,3,1
,,,,,0.7029632696912851,3,0
,,,,,0.6369395838768257,3,0
synthetic_product,0.5,0.5,0.5,100.0,0.5718853088205057,3,0
synthetic_product,0.5,0.5,0.5,100.0,0.6436565412867719,2,1
,,,,,0.7633534297466871,3,0
,,,,,0.8651044304623795,3,0
,,,,,0.4531702056802322,3,1
,,,,,0.4704637126018264,3,1
synthetic_product,0.5,0.5,0.5,100.0,0.7256651452100669,2,1
,,,,,0.4691436793337612,3,1
synthetic_product,0.5,0.5,0.5,100.0,0.2481985432430846,1,0
synthetic_product,0.5,0.5,0.5,100.0,0.17156881682921923,1,1
,,,,,0.5826475929389533,4,1
,,,,,1.0837780855696373,3,0
,,,,,0.3684471796262419,3,1
synthetic_product,0.5,0.5,0.5,100.0,0.28827498369910154,2,1
synthetic_product,0.5,0.5,0.5,100.0,0.5220570544601928,1,1
,,,,,0.9575132589869788,3,1
synthetic_product,0.5,0.5,0.5,100.0,0.27967252396236614,2,1
,,,,,0.4376355305996662,4,1
synthetic_product,0.5,0.5,0.5,100.0,0.49300234137696897,1,1
,,,,,1.023105918128634,3,0
,,,,,0.8244901048636829,3,0
,,,,,0.6831862349135495,4,1
,,,,,0.803416983127625,4,1
synthetic_product,0.5,0.5,0.5,100.0,0.778712648150578,2,1
,,,,,0.3699945152542907,3,1
synthetic_product,0.5,0.5,0.5,100.0,0.3970372245033747,1,1
,,,,,0.3927579622620555,3,1
,,,,,0.7970841382334367,3,1
,,,,,0.6103300818984794,4,1
synthetic_product,0.5,0.5,0.5,100.0,0.1967165188739176,1,1
synthetic_product,0.5,0.5,0.5,100.0,1.0497684590070187,2,0
,,,,,0.5176918979592263,4,1
,,,,,0.8012553985137075,4,0
synthetic_product,0.5,0.5,0.5,100.0,0.32091785048895904,1,1
,,,,,0.996580826430882,4,0
synthetic_product,0.5,0.5,0.5,100.0,0.4628478318151476,2,1
,,,,,0.806123528701342,4,0
synthetic_product,0.5,0.5,0.5,100.0,0.7746899002692927,1,1
synthetic_product,0.5,0.5,0.5,100.0,0.7302931944441006,3,1
synthetic_product,0.5,0.5,0.5,100.0,1.0622455257413117,2,0
synthetic_product,0.5,0.5,0.5,100.0,0.8355749085513585,1,0
synthetic_product,0.5,0.5,0.5,100.0,0.8588696588006145,2,1
,,,,,0.4608148081166417,4,1
synthetic_product,0.5,0.5,0.5,100.0,0.8729422182402894,2,0
,,,,,1.1264967158828043,3,1
,,,,,0.7988613803677278,4,1
,,,,,0.5218789669089202,3,0
,,,,,0.676383986261052,3,0
,,,,,0.3909003427188011,4,1
,,,,,0.8910858395501102,3,0
,,,,,1.1308550387819731,4,0
,,,,,0.7207895325363727,3,0
,,,,,0.8830179276544352,3,1
,,,,,0.973471592968314,4,1
,,,,,0.5340588761799566,3,0
,,,,,0.4413591886804629,3,0
,,,,,0.2397718881190418,3,1
,,,,,0.2522454253079395,3,1
,,,,,0.841727091814853,4,0
,,,,,0.4735939020467105,3,1
,,,,,0.374033958418147,4,1
,,,,,0.5573982355690793,3,0
,,,,,0.6645278821970553,3,0
,,,,,0.6643162549554259,4,1
,,,,,0.7082449757819426,4,0
,,,,,0.5235145899864975,3,1
,,,,,0.557684156466437,3,0
,,,,,0.3989062921298651,4,1
,,,,,0.683384025384162,4,0
,,,,,0.4686553693279206,4,1
,,,,,0.6432441607590986,3,1
,,,,,0.4751902477403724,3,1
,,,,,0.3064472233763441,3,0
,,,,,0.7437036796864481,3,1
,,,,,0.9168532102293632,3,0
,,,,,0.6020163716252912,4,1
,,,,,0.8925680118843153,3,0
,,,,,0.3590723245023775,3,0
,,,,,0.607147281793392,3,1
,,,,,0.4300256769818543,3,0
synthetic_product,0.5,0.5,0.5,100.0,0.6960772227412543,2,0
,,,,,0.9441570955213836,3,0
synthetic_product,0.5,0.5,0.5,100.0,0.9875610889804995,2,1
,,,,,0.4823602894771322,3,1
synthetic_product,0.5,0.5,0.5,100.0,0.5232812222258507,2,1
synthetic_product,0.5,0.5,0.5,100.0,0.7140205940548472,3,1
,,,,,0.7383838790236296,4,0
,,,,,0.4787204285544746,3,1
,,,,,1.026956651863465,3,0
,,,,,0.2493795655421997,3,0
,,,,,1.0180128896378164,4,0
synthetic_product,0.5,0.5,0.5,100.0,0.6407130689810965,2,0
synthetic_product,0.5,0.5,0.5,100.0,0.8675249587131728,1,0
,,,,,0.5213135608247833,4,0
synthetic_product,0.5,0.5,0.5,100.0,1.1691448707283811,2,1
,,,,,0.7106005516252781,3,0
synthetic_product,0.5,0.5,0.5,100.0,0.33948081133492913,2,1
,,,,,0.7025344733446546,4,0
synthetic_product,0.5,0.5,0.5,100.0,0.8421555067057616,2,0
synthetic_product,0.5,0.5,0.5,100.0,0.8098062639519803,2,1
,,,,,0.820144838637726,3,0
synthetic_product,0.5,0.5,0.5,100.0,0.6189706633645604,3,1
,,,,,0.6104273870884954,3,0
synthetic_product,0.5,0.5,0.5,100.0,1.0634012164791677,2,1
,,,,,1.06893586216481,4,1
,,,,,0.4887920619125746,3,1
,,,,,0.7239957861370956,4,0
synthetic_product,0.5,0.5,0.5,100.0,0.6232645883259877,3,0
,,,,,0.5186686582448811,3,1
,,,,,0.3802131105250451,3,1
synthetic_product,0.5,0.5,0.5,100.0,0.3949163676155102,2,0
,,,,,0.6941345447380812,4,0
,,,,,0.6041088798158516,3,1
,,,,,0.4839236874644793,3,0
,,,,,0.445167311307691,4,1
synthetic_product,0.5,0.5,0.5,100.0,0.7339300989502959,2,1
,,,,,0.9063848889690492,3,1
synthetic_product,0.5,0.5,0.5,100.0,1.0153462567247706,1,0
,,,,,0.761907919141074,4,1
synthetic_product,0.5,0.5,0.5,100.0,1.2266672032510846,3,0
synthetic_product,0.5,0.5,0.5,100.0,0.5414014776449443,2,1
synthetic_product,0.5,0.5,0.5,100.0,1.1152277055320023,2,0
,,,,,0.9785404925557888,3,1
,,,,,0.9264560513155652,4,0
,,,,,0.4894801632042196,3,0
,,,,,0.6539709833717974,4,1
,,,,,0.4863753665687546,3,0
,,,,,0.3166003087049735,3,0
,,,,,0.3789008179445341,4,1
,,,,,0.9770016901120092,4,1
,,,,,0.3509043911678662,4,0
,,,,,0.9794522535885756,3,1
,,,,,0.9303322661461536,4,0
,,,,,0.571091468339437,3,1
,,,,,0.9448123599435442,4,1
,,,,,0.5049100014391303,3,1
,,,,,0.4560760352878746,3,1
,,,,,1.1114889629209066,4,0
,,,,,0.7527610752605665,4,1
,,,,,0.4995046029104652,3,1
,,,,,0.5583906290862087,3,1
,,,,,0.4885327061416311,3,1
,,,,,0.8389656712548204,3,1
,,,,,0.8288690095312229,4,0
,,,,,0.7580422192479582,4,1
,,,,,0.5038867315316844,4,0
,,,,,0.6179691054411669,4,1
,,,,,0.9233419503853784,3,0
,,,,,0.7192376640828227,3,0
,,,,,0.7550937972843884,3,1
,,,,,0.4827555687764963,4,1
,,,,,0.7018723688683475,3,1
,,,,,0.7164068661623446,3,1
,,,,,0.5980610472748186,3,0
,,,,,0.6075400493987162,4,1
,,,,,1.1029113473697076,4,0
,,,,,0.590619058843788,4,1
,,,,,0.8357369901960531,3,0
synthetic_product,0.5,0.5,0.5,100.0,0.8228376386186873,2,0
